price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_renovated,lat,long,sqft_living15,sqft_lot15,year_sold,month_sold,age_of_building,zipcode
980000.0,4.0,3.25,3720.0,7150.0,2.0,0,2,3.0,11,3720,0.0,0,47.5359,-122.069,4040.0,7442,2014,11,16.0,98027
728000.0,4.0,2.5,3290.0,5951.0,2.0,0,0,3.0,9,3290,0.0,0,47.5999,-121.976,3240.0,6159,2014,09,20.0,
403000.0,3.0,2.25,1840.0,13020.0,1.0,0,0,3.0,8,1390,450.0,0,47.6923,-122.095,2210.0,13020,2015,02,43.0,98052
839990.0,4.0,2.75,3660.0,5637.0,2.0,0,0,3.0,9,3660,0.0,0,47.6845,-122.017,3625.0,5639,2014,08,9.0,98053
657500.0,3.0,2.5,2670.0,10496.0,2.0,0,0,3.0,9,2670,0.0,0,47.6272,-122.026,2490.0,8636,2014,05,34.0,98074
915000.0,4.0,2.5,2910.0,4356.0,3.0,0,0,3.0,8,2910,0.0,0,47.6705,-122.146,2840.0,4181,2015,05,13.0,98052
257000.0,3.0,1.75,1397.0,18000.0,1.0,0,0,3.0,7,1397,0.0,1,47.3388,-122.166,1950.0,31294,2014,11,58.0,98092
245000.0,3.0,2.0,1690.0,6790.0,1.0,0,0,3.0,7,1360,330.0,0,47.2981,-122.38,1740.0,6790,2014,10,44.0,98023
276000.0,2.0,1.0,870.0,2676.0,1.0,0,0,3.0,7,820,50.0,0,47.5702,-122.287,1500.0,1719,2014,10,19.0,98144
414500.0,3.0,1.0,1050.0,6002.0,1.0,0,0,3.0,7,840,210.0,0,47.6988,-122.316,1180.0,6003,2015,02,82.0,98115
438750.0,3.0,1.75,1610.0,6480.0,1.0,0,0,4.0,7,1610,0.0,0,47.7137,-122.307,1230.0,8040,2014,05,76.0,98125
305500.0,3.0,1.0,1240.0,6090.0,1.0,0,0,4.0,7,1240,0.0,0,47.7542,-122.307,1550.0,9096,2014,12,73.0,98155
366000.0,3.0,1.75,1510.0,8301.0,1.0,0,0,3.0,7,1510,0.0,0,47.7243,-122.222,1460.0,7910,2014,06,56.0,98034
430000.0,4.0,2.25,2020.0,4840.0,1.5,0,0,5.0,8,1200,820.0,0,47.5576,-122.376,1410.0,4840,2014,12,98.0,98126
255000.0,4.0,2.0,2560.0,12155.0,1.0,0,0,4.0,7,1350,1210.0,0,47.3326,-122.323,1790.0,11906,2014,09,63.0,98003
619500.0,3.0,2.5,1700.0,4105.0,2.0,0,0,3.0,8,1700,0.0,0,47.6078,-122.292,1880.0,3665,2014,05,31.0,98122
304500.0,4.0,2.5,2030.0,5202.0,2.0,0,0,3.0,8,2030,0.0,0,47.388,-122.176,2260.0,5232,2014,12,22.0,98031
559000.0,2.0,2.0,1660.0,4500.0,1.0,0,0,3.0,8,1660,0.0,0,47.7094,-122.031,1670.0,5580,2015,03,20.0,98053
1050000.0,3.0,1.75,2650.0,5512.0,2.0,0,0,3.0,9,2250,400.0,0,47.6265,-122.295,1440.0,5100,2015,02,39.0,98112
929000.0,5.0,3.25,4150.0,7100.0,2.0,0,0,3.0,10,4150,0.0,0,47.6026,-122.06,3560.0,7214,2014,12,10.0,98074
544000.0,3.0,1.5,1790.0,8203.0,1.5,0,1,3.0,7,1790,0.0,0,47.5768,-122.403,1960.0,6047,2014,06,113.0,98116
382888.0,1.0,1.0,620.0,2380.0,1.0,0,0,3.0,6,620,0.0,0,47.6746,-122.326,980.0,3570,2015,03,123.0,98115
415000.0,3.0,2.5,1610.0,3600.0,2.0,0,0,3.0,8,1610,0.0,0,47.771,-122.169,2210.0,3600,2014,08,13.0,98072
1385000.0,4.0,3.25,4860.0,181319.0,2.5,0,0,3.0,9,4860,0.0,0,47.6179,-122.005,3850.0,181319,2015,04,30.0,98074
450000.0,3.0,1.75,1610.0,11200.0,1.0,0,0,3.0,7,1610,0.0,0,47.6641,-122.176,1610.0,11200,2014,06,68.0,98033
355000.0,2.0,1.0,2020.0,6720.0,1.0,0,0,3.0,7,1010,1010.0,0,47.5474,-122.291,1720.0,6720,2014,10,75.0,98118
450000.0,5.0,2.0,1870.0,7344.0,1.5,0,0,3.0,7,1870,0.0,0,47.5951,-122.144,1870.0,7650,2015,05,63.0,98007
264950.0,4.0,2.25,1720.0,9753.0,1.0,0,0,4.0,7,1120,600.0,0,47.2922,-122.371,1510.0,9753,2014,05,45.0,98023
250000.0,4.0,3.0,1800.0,2500.0,2.0,0,0,3.0,7,1800,0.0,0,47.5333,-122.294,1830.0,6900,2014,11,23.0,98108
529000.0,3.0,1.0,,3328.0,1.5,0,0,4.0,7,1210,0.0,0,47.6729,-122.363,1640.0,3333,2014,05,99.0,98107
408000.0,3.0,2.0,1640.0,3440.0,2.0,0,0,3.0,7,1640,0.0,0,47.6829,-122.097,1070.0,3549,2014,07,36.0,98052
440000.0,,2.0,1800.0,10950.0,1.0,0,0,4.0,8,1800,0.0,0,47.557,-122.163,2400.0,11300,2015,03,41.0,98006
305000.0,3.0,1.0,1580.0,7424.0,1.0,0,0,3.0,7,1010,570.0,0,47.4607,-122.171,1710.0,7772,2014,07,61.0,98058
590000.0,4.0,2.5,2340.0,8971.0,2.0,0,0,3.0,9,2340,0.0,0,47.5679,-122.011,2510.0,9219,2014,08,36.0,98029
319900.0,2.0,1.0,1380.0,9251.0,1.0,0,0,3.0,7,1380,0.0,0,47.7486,-122.249,1870.0,12158,2015,03,83.0,98028
306000.0,3.0,1.0,1450.0,7200.0,1.0,0,0,3.0,7,1010,440.0,0,47.7311,-122.199,1500.0,6767,2014,07,54.0,98034
471000.0,2.0,1.75,1240.0,6417.0,1.0,0,0,5.0,7,1240,0.0,0,47.5439,-122.379,1800.0,6417,2014,06,99.0,98126
290000.0,3.0,1.0,1150.0,8145.0,1.0,0,0,4.0,6,990,160.0,0,47.7471,-122.317,,8145,2014,06,91.0,98155
675000.0,5.0,3.0,3410.0,9600.0,1.0,0,0,4.0,8,1870,1540.0,0,47.6358,-122.103,2390.0,9679,2014,05,55.0,98052
775000.0,3.0,2.5,2480.0,5007.0,2.0,0,0,3.0,8,1960,520.0,0,47.6974,-122.369,1650.0,7806,2015,01,9.0,98117
255000.0,3.0,2.0,1500.0,8775.0,1.0,0,0,3.0,6,1390,110.0,0,47.4809,-122.335,1310.0,8775,2015,02,80.0,98166
305240.0,3.0,1.0,1300.0,9000.0,1.0,0,0,3.0,7,1300,0.0,0,47.7352,-122.337,1500.0,9600,2014,07,67.0,98133
588000.0,4.0,2.0,1680.0,5000.0,1.0,0,0,3.0,7,980,700.0,0,47.6858,-122.286,1680.0,6000,2014,06,73.0,98115
535000.0,3.0,1.0,1090.0,3000.0,1.5,0,0,4.0,8,1090,0.0,0,47.6889,-122.375,1570.0,5080,2014,11,94.0,98117
245000.0,4.0,2.5,1700.0,4268.0,2.0,0,0,3.0,7,1700,0.0,0,47.3303,-122.268,1700.0,4488,2014,08,23.0,98001
412250.0,2.0,2.0,1300.0,2983.0,1.0,0,0,3.0,8,1300,0.0,0,47.703,-122.015,1510.0,3876,2015,03,17.0,98053
660000.0,4.0,3.25,3030.0,9273.0,2.0,0,0,5.0,8,3030,0.0,0,47.5747,-122.014,2360.0,7632,2014,06,35.0,98029
490000.0,2.0,1.75,1670.0,4200.0,2.0,0,0,3.0,7,1670,0.0,0,47.5862,-122.387,1340.0,2875,2014,10,111.0,98116
410000.0,5.0,2.75,2910.0,16410.0,1.5,0,0,4.0,8,2910,0.0,0,47.44,-122.145,1980.0,18000,2015,02,56.0,98058
429000.0,4.0,2.5,2100.0,7920.0,1.5,0,0,4.0,6,1400,700.0,0,47.5293,-122.371,1230.0,7920,2014,08,107.0,98126
551000.0,3.0,,1580.0,6000.0,1.0,0,0,5.0,7,1580,0.0,0,47.5286,-122.032,1580.0,6000,2015,03,76.0,98027
,4.0,4.0,3680.0,18804.0,2.0,0,0,3.0,10,3680,0.0,0,47.6193,-122.014,3200.0,15954,2014,05,33.0,98074
262000.0,4.0,2.5,2070.0,8685.0,2.0,0,0,3.0,7,2070,0.0,0,47.4697,-122.267,2170.0,9715,2015,01,17.0,98168
320900.0,5.0,2.5,2200.0,8500.0,1.0,0,0,4.0,7,1400,800.0,0,47.3073,-122.006,1360.0,8855,2015,04,52.0,98010
500000.0,3.0,1.0,1220.0,3400.0,1.0,0,0,3.0,7,1060,160.0,0,47.6775,-122.363,1350.0,3750,2014,08,96.0,98117
838000.0,4.0,2.5,2560.0,7210.0,2.0,0,0,3.0,9,2560,0.0,0,47.5535,-122.395,2160.0,10439,2015,04,17.0,98136
430000.0,3.0,2.0,1540.0,6000.0,1.0,0,0,4.0,6,1540,0.0,0,47.7372,-122.307,1490.0,8213,2015,05,70.0,98155
265000.0,4.0,1.0,1940.0,9533.0,1.0,0,0,3.0,7,1080,860.0,0,47.4139,-122.208,1940.0,8839,2014,05,61.0,98031
865000.0,4.0,3.5,3380.0,11270.0,2.0,0,1,3.0,9,2160,1220.0,0,47.6124,-122.06,2910.0,11214,2015,01,16.0,98074
619500.0,4.0,2.5,2210.0,5077.0,1.5,0,0,4.0,8,1480,730.0,0,47.5719,-122.377,1740.0,5000,2014,10,111.0,98126
315000.0,2.0,2.25,1240.0,705.0,2.0,0,0,3.0,7,1150,90.0,0,47.5321,-122.073,1240.0,750,2014,10,14.0,98027
625000.0,5.0,2.5,2700.0,21208.0,1.0,0,0,4.0,8,1950,750.0,0,47.6078,-122.154,2550.0,20409,2014,06,68.0,98005
810000.0,4.0,3.5,3470.0,7396.0,2.0,0,3,3.0,8,2520,950.0,0,47.7146,-122.279,2360.0,10541,2014,12,44.0,98125
425000.0,4.0,2.5,2390.0,5021.0,2.0,0,0,3.0,7,2390,0.0,0,47.5353,-121.879,2520.0,5333,2014,08,21.0,98065
739000.0,4.0,2.5,2780.0,6737.0,2.0,0,0,3.0,9,2780,0.0,0,47.5656,-122.122,2750.0,7950,2014,09,21.0,99007
299950.0,3.0,1.0,910.0,8000.0,1.0,0,0,4.0,6,740,170.0,0,47.7746,-122.378,2090.0,9007,2014,05,73.0,98177
912000.0,4.0,2.75,4030.0,10888.0,2.0,0,0,3.0,10,4030,0.0,0,47.5651,-122.034,3720.0,10756,2015,04,26.0,98129
449500.0,3.0,2.25,1780.0,7280.0,1.0,0,2,3.0,7,1340,440.0,0,47.723,-122.215,2060.0,7280,2014,06,51.0,98034
1080000.0,3.0,2.75,3890.0,7216.0,2.0,0,1,3.0,8,3260,630.0,1,47.5445,-122.266,2490.0,9920,2014,07,56.0,98118
527900.0,3.0,2.5,2490.0,5928.0,2.0,0,2,3.0,8,2490,0.0,0,47.5385,-121.87,2420.0,6381,2015,03,25.0,98065
261000.0,4.0,1.0,1390.0,17739.0,1.0,0,0,3.0,7,1390,0.0,0,47.3457,-122.302,1230.0,7840,2014,07,65.0,98003
277700.0,2.0,1.5,1240.0,1055.0,2.0,0,0,3.0,8,1200,40.0,0,47.6104,-122.112,1410.0,1340,2014,11,56.0,98008
1950000.0,4.0,3.25,7420.0,167869.0,2.0,0,3,3.0,12,7420,0.0,0,47.4548,-121.764,5610.0,169549,2015,01,21.0,98045
325000.0,3.0,1.5,1060.0,7488.0,1.0,0,0,5.0,7,1060,0.0,0,47.5549,-122.356,1300.0,6780,2015,05,46.0,98106
487585.0,4.0,1.75,2010.0,9211.0,1.0,0,0,3.0,7,1470,540.0,0,47.7206,-122.171,1840.0,8500,2014,05,46.0,98034
149500.0,3.0,1.0,1010.0,9450.0,1.0,0,0,4.0,7,1010,0.0,0,47.3592,-122.315,1240.0,9450,2014,06,64.0,98198
550000.0,4.0,3.5,2770.0,24140.0,2.0,0,0,3.0,8,2770,0.0,0,47.6585,-122.186,1720.0,16011,2015,04,56.0,98033
432500.0,3.0,1.75,1470.0,7350.0,1.0,0,0,3.0,8,1470,0.0,0,47.6687,-122.154,1470.0,7350,2014,11,60.0,98052
1050000.0,3.0,2.25,2480.0,15022.0,1.0,0,4,3.0,9,1330,1150.0,1,47.5497,-122.396,2500.0,8178,2014,09,56.0,98136
400000.0,3.0,1.0,1240.0,4000.0,1.5,0,0,3.0,8,1240,0.0,1,47.5467,-122.359,1200.0,17707,2015,04,95.0,98106
430000.0,4.0,2.5,2010.0,16020.0,1.5,0,0,5.0,8,2010,0.0,0,47.4821,-122.108,1420.0,16020,2014,12,61.0,98059
925000.0,4.0,2.25,2260.0,41984.0,1.0,0,0,4.0,9,2260,0.0,0,47.6622,-122.171,2650.0,37318,2014,05,56.0,98033
405000.0,3.0,2.0,1660.0,8174.0,1.0,0,0,3.0,7,830,830.0,0,47.7103,-122.199,1610.0,9318,2014,12,42.0,98034
240000.0,4.0,2.0,1750.0,7800.0,1.0,0,0,4.0,6,1750,0.0,0,47.4791,-122.347,1270.0,7800,2015,02,79.0,98166
210000.0,,1.0,1030.0,4583.0,1.0,0,0,3.0,7,1030,0.0,0,47.4231,-122.329,1730.0,8023,2015,01,56.0,98198
675000.0,3.0,2.25,2610.0,9002.0,2.0,0,0,3.0,9,2610,0.0,0,47.6909,-122.104,2320.0,8306,2014,06,35.0,98052
475000.0,2.0,2.5,1620.0,14467.0,2.0,0,0,3.0,7,1620,0.0,0,47.6306,-122.035,1470.0,13615,2014,11,42.0,98074
593777.0,3.0,1.75,1510.0,10450.0,1.0,0,0,4.0,7,1510,0.0,0,47.684,-122.113,1310.0,9450,2015,05,59.0,98052
420000.0,3.0,2.25,1770.0,8165.0,2.0,0,0,3.0,7,1770,0.0,0,47.7166,-122.236,1650.0,8165,2014,05,46.0,98034
605000.0,3.0,2.5,2960.0,18600.0,2.0,0,0,3.0,8,2960,0.0,0,47.4358,-122.344,2740.0,15681,2014,08,44.0,98166
325250.0,4.0,2.75,2130.0,9339.0,1.0,0,0,3.0,7,1330,800.0,0,47.3788,-122.316,2090.0,7628,2014,10,32.0,98198
605000.0,3.0,2.25,1290.0,2500.0,2.0,0,0,4.0,8,1290,0.0,0,47.6229,-122.298,1700.0,3750,2014,05,36.0,98112
591500.0,4.0,2.5,1690.0,4080.0,1.5,0,0,4.0,7,1140,550.0,0,47.6825,-122.379,1600.0,4590,2014,09,111.0,98117
364950.0,4.0,2.5,2310.0,8030.0,2.0,0,0,3.0,7,2310,0.0,0,47.7433,-121.982,1780.0,8041,2014,06,45.0,98019
370000.0,2.0,2.25,1280.0,835.0,2.0,0,0,3.0,7,1080,200.0,0,47.5592,-122.284,1280.0,1246,2014,05,14.0,98118
360000.0,6.0,1.75,2230.0,10080.0,1.0,0,0,3.0,7,1390,840.0,0,47.7089,-122.201,2110.0,8475,2014,11,54.0,98034
500000.0,3.0,1.75,1530.0,8829.0,1.0,0,0,5.0,8,1530,0.0,0,47.545,-122.171,2060.0,9226,2014,10,51.0,98006
400000.0,3.0,2.25,1740.0,11040.0,2.0,0,0,3.0,8,1740,0.0,0,47.7376,-122.242,1720.0,11778,2014,08,43.0,98028
480000.0,,1.75,1170.0,4635.0,1.0,0,0,,6,690,480.0,0,47.6842,-122.359,1240.0,4120,2014,08,99.0,98117
350000.0,3.0,1.5,1090.0,5003.0,1.0,0,0,3.0,7,1090,0.0,0,47.703,-122.321,1540.0,5279,2015,04,61.0,98125
387000.0,3.0,1.0,1230.0,9568.0,1.0,0,0,5.0,7,1230,0.0,0,47.539,-122.179,1270.0,9575,2014,05,61.0,98056
428000.0,2.0,2.0,1350.0,4225.0,1.0,0,0,3.0,8,1350,0.0,0,47.7106,-122.03,1660.0,4225,2014,09,20.0,98053
419000.0,2.0,2.25,1180.0,1253.0,2.0,0,0,3.0,8,840,340.0,0,47.6124,-122.309,1310.0,1963,2014,10,15.0,98122
153000.0,3.0,1.0,1200.0,10500.0,1.0,0,0,3.0,7,1200,0.0,0,47.322,-122.351,1350.0,10500,2015,02,61.0,98023
247500.0,3.0,2.25,1620.0,6000.0,1.0,0,0,3.0,7,1280,340.0,0,47.2835,-122.2,1710.0,6318,2015,03,25.0,98002
470000.0,4.0,2.5,1850.0,11250.0,1.5,0,0,3.0,7,1210,640.0,0,47.6264,-122.062,1650.0,7623,2014,07,42.0,98074
355000.0,2.0,1.0,1240.0,27042.0,1.0,0,1,3.0,6,1000,240.0,0,47.5026,-122.465,2140.0,20059,2014,06,80.0,98070
685000.0,4.0,2.5,3550.0,10968.0,2.0,0,0,3.0,9,3550,0.0,0,47.5431,-121.886,3550.0,8583,2015,04,17.0,98024
327500.0,3.0,1.0,1070.0,7140.0,1.0,0,0,3.0,7,1070,0.0,0,47.5427,-122.288,1390.0,2374,2014,06,34.0,98118
339000.0,4.0,2.5,1740.0,6000.0,1.0,0,0,4.0,7,1740,0.0,0,47.5026,-122.236,1190.0,6000,2015,03,71.0,98178
250000.0,3.0,2.0,1470.0,2781.0,2.0,0,0,3.0,6,1470,0.0,0,47.349,-122.024,1360.0,3008,2014,12,20.0,98038
499950.0,2.0,2.25,1060.0,1208.0,2.0,0,0,3.0,8,940,120.0,0,47.6371,-122.327,1300.0,1169,2014,06,18.0,98102
390000.0,3.0,1.0,1000.0,6947.0,1.0,0,0,3.0,7,1000,0.0,0,47.7142,-122.319,1000.0,6947,2014,09,76.0,98125
380000.0,5.0,3.5,2420.0,4670.0,2.0,0,0,3.0,7,2420,0.0,0,47.5241,-122.285,1430.0,4468,2014,05,10.0,98118
403000.0,3.0,1.0,1500.0,10730.0,1.0,0,0,3.0,7,1000,500.0,0,47.6385,-121.966,1570.0,12210,2015,04,,98053
800000.0,4.0,2.25,2010.0,7200.0,1.0,0,1,4.0,8,1010,1000.0,0,47.5591,-122.267,2010.0,7200,2014,10,73.0,98118
930000.0,2.0,1.5,1800.0,4500.0,1.0,0,2,3.0,7,1000,800.0,0,47.6305,-122.347,2270.0,3840,2014,12,81.0,98109
372500.0,2.0,2.5,1400.0,2958.0,2.0,0,0,3.0,8,1400,0.0,0,47.5496,-122.373,1540.0,2385,2014,07,16.0,98126
625000.0,4.0,1.75,2410.0,6770.0,1.0,0,0,4.0,7,1220,1190.0,0,47.6946,-122.336,1440.0,6770,2014,12,99.0,98103
813000.0,3.0,1.75,2080.0,11866.0,1.0,0,0,3.0,8,2080,0.0,0,47.5872,-122.173,2240.0,10696,2014,10,63.0,98005
841000.0,,2.5,3080.0,13870.0,2.0,0,0,4.0,9,3080,0.0,0,47.6197,-122.149,2920.0,12221,2015,02,42.0,98007
543500.0,4.0,2.5,2550.0,5835.0,2.0,0,0,3.0,8,2550,0.0,0,47.5373,-121.87,2420.0,5817,2014,10,25.0,98065
255000.0,3.0,1.75,1550.0,9720.0,1.0,0,0,3.0,7,1050,500.0,0,47.3433,-122.037,1550.0,9750,2014,07,47.0,98010
310000.0,3.0,1.75,2130.0,7140.0,1.0,0,0,3.0,8,1580,550.0,0,47.3074,-122.341,2180.0,7906,2015,04,44.0,98023
2250000.0,4.0,3.25,5180.0,19850.0,2.0,0,3,3.0,12,3540,1640.0,0,47.562,-122.162,3160.0,9750,2015,04,17.0,98006
310000.0,3.0,2.75,2150.0,6576.0,1.0,0,0,4.0,7,1900,250.0,0,47.7539,-122.308,2150.0,9071,2015,03,97.0,98155
757500.0,5.0,2.25,3160.0,8065.0,2.0,0,0,3.0,8,3160,0.0,0,47.5678,-122.089,2540.0,7917,2015,01,46.0,98027
1007500.0,4.0,3.5,3510.0,7200.0,2.0,0,0,3.0,9,2600,910.0,0,47.5537,-122.398,2050.0,6200,2015,03,14.0,98136
,3.0,2.5,2160.0,9063.0,2.0,0,0,3.0,8,2160,0.0,0,47.7296,-122.333,2160.0,9063,2015,02,31.0,98133
500000.0,3.0,2.5,2760.0,35171.0,2.0,0,0,3.0,9,2760,0.0,0,47.465,-122.123,2720.0,35171,2015,01,33.0,98058
530000.0,2.0,1.0,760.0,3000.0,1.0,0,0,3.0,6,760,0.0,0,47.6633,-122.357,1630.0,3600,2015,04,101.0,98107
799900.0,4.0,4.0,3650.0,18223.0,2.0,0,3,3.0,9,3330,320.0,0,47.5442,-122.116,3220.0,11022,2014,09,10.0,98006
353500.0,4.0,2.25,1760.0,9602.0,2.0,0,0,3.0,7,1760,0.0,0,47.4248,-122.158,1860.0,9656,2014,06,36.0,98058
